PossessionId,moment_id,OffenseTeamId,game_clock,shot_clock,quarter,game_id,event_id,EventDescription,EventTime,PossessionStartMarginScore,PossessionStartTime_Seconds,PossessionEndTime_Seconds,ball_handler,Player1Id,SHOT_LOC_X,SHOT_LOC_Y,action,SHOT_PLAYER_ID,Points,2pt_shot_percentage_ball_handler,3pt_shot_percentage_ball_handler,2pt_shot_percentage_player1,3pt_shot_percentage_player1,2pt_shot_percentage_shot_player,3pt_shot_percentage_shot_player,Reward,jersey_number_ball_handler,position_ball_handler,jersey_number_player1,position_player1,jersey_number_shot_player,position_shot_player
2,1433,1610612739,687.22,12.4,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,,,dribble,,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,,,0.045527777777777736,23,F,23.0,F,,
2,1434,1610612739,687.18,12.36,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,,,dribble,,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,,,0.045583333333333406,23,F,23.0,F,,
2,1435,1610612739,687.14,12.31,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,,,dribble,,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,,,0.04563888888888891,23,F,23.0,F,,
2,1436,1610612739,687.1,12.27,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,,,dribble,,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,,,0.04569444444444441,23,F,23.0,F,,
2,1437,1610612739,687.06,12.23,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,,,dribble,,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,,,0.045750000000000075,23,F,23.0,F,,
2,1438,1610612739,687.02,12.19,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,,,dribble,,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,,,0.04580555555555558,23,F,23.0,F,,
2,1439,1610612739,686.98,12.15,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,,,dribble,,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,,,0.04586111111111109,23,F,23.0,F,,
2,1440,1610612739,686.94,12.11,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,,,dribble,,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,,,0.04591666666666659,23,F,23.0,F,,
2,1441,1610612739,686.9,12.07,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,,,dribble,,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,,,0.045972222222222255,23,F,23.0,F,,
2,1442,1610612739,686.86,12.02,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,,,dribble,,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,,,0.04602777777777776,23,F,23.0,F,,
2,1443,1610612739,686.82,11.98,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,,,dribble,,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,,,0.04608333333333326,23,F,23.0,F,,
2,1444,1610612739,686.78,11.94,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,,,dribble,,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,,,0.046138888888888924,23,F,23.0,F,,
2,1445,1610612739,686.74,11.9,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,,,dribble,,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,,,0.046194444444444434,23,F,23.0,F,,
2,1446,1610612739,686.7,11.86,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,,,dribble,,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,,,0.04624999999999994,23,F,23.0,F,,
2,1447,1610612739,686.66,11.82,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,,,dribble,,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,,,0.0463055555555556,23,F,23.0,F,,
2,1448,1610612739,686.62,11.77,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,,,dribble,,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,,,0.0463611111111111,23,F,23.0,F,,
2,1449,1610612739,686.58,11.73,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,,,dribble,,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,,,0.04641666666666661,23,F,23.0,F,,
2,1450,1610612739,686.54,11.69,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,,,dribble,,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,,,0.046472222222222276,23,F,23.0,F,,
2,1451,1610612739,686.5,11.65,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,,,dribble,,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,,,0.04652777777777778,23,F,23.0,F,,
2,1452,1610612739,686.46,11.61,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,,,dribble,,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,,,0.04658333333333328,23,F,23.0,F,,
2,1453,1610612739,686.42,11.57,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,,,dribble,,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,,,0.046638888888888945,23,F,23.0,F,,
2,1454,1610612739,686.38,11.53,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,,,dribble,,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,,,0.04669444444444445,23,F,23.0,F,,
2,1455,1610612739,686.34,11.49,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,,,dribble,,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,,,0.04674999999999996,23,F,23.0,F,,
2,1456,1610612739,686.3,11.44,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,,,dribble,,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,,,0.04680555555555562,23,F,23.0,F,,
2,1457,1610612739,686.26,11.4,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,,,dribble,,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,,,0.046861111111111124,23,F,23.0,F,,
2,1458,1610612739,686.22,11.36,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,,,dribble,,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,,,0.04691666666666663,23,F,23.0,F,,
2,1459,1610612739,686.18,11.32,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,,,dribble,,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,,,0.04697222222222229,23,F,23.0,F,,
2,1460,1610612739,686.14,11.28,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,,,dribble,,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,,,0.04702777777777779,23,F,23.0,F,,
2,1461,1610612739,686.1,11.24,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,,,dribble,,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,,,0.0470833333333333,23,F,23.0,F,,
2,1462,1610612739,686.06,11.19,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,,,dribble,,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,,,0.047138888888888966,23,F,23.0,F,,
2,1463,1610612739,686.02,11.15,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,,,dribble,,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,,,0.04719444444444447,23,F,23.0,F,,
2,1464,1610612739,685.98,11.11,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.04724999999999997,23,F,23.0,F,23.0,F
2,1465,1610612739,685.94,11.07,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.04730555555555548,23,F,23.0,F,23.0,F
2,1466,1610612739,685.9,11.03,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.047361111111111145,23,F,23.0,F,23.0,F
2,1467,1610612739,685.86,10.99,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.04741666666666665,23,F,23.0,F,23.0,F
2,1468,1610612739,685.82,10.95,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.04747222222222215,23,F,23.0,F,23.0,F
2,1469,1610612739,685.78,10.9,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.047527777777777815,23,F,23.0,F,23.0,F
2,1470,1610612739,685.74,10.86,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.04758333333333332,23,F,23.0,F,23.0,F
2,1471,1610612739,685.7,10.82,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.04763888888888883,23,F,23.0,F,23.0,F
2,1472,1610612739,685.66,10.78,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.04769444444444449,23,F,23.0,F,23.0,F
2,1473,1610612739,685.62,10.74,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.047749999999999994,23,F,23.0,F,23.0,F
2,1474,1610612739,685.58,10.7,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.0478055555555555,23,F,23.0,F,23.0,F
2,1475,1610612739,685.54,10.65,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.04786111111111116,23,F,23.0,F,23.0,F
2,1476,1610612739,685.5,10.61,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.04791666666666667,23,F,23.0,F,23.0,F
2,1477,1610612739,685.46,10.57,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.04797222222222217,23,F,23.0,F,23.0,F
2,1478,1610612739,685.42,10.53,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.048027777777777836,23,F,23.0,F,23.0,F
2,1479,1610612739,685.38,10.49,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.04808333333333334,23,F,23.0,F,23.0,F
2,1480,1610612739,685.34,10.45,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.04813888888888884,23,F,23.0,F,23.0,F
2,1481,1610612739,685.3,10.41,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.048194444444444505,23,F,23.0,F,23.0,F
2,1482,1610612739,685.26,10.36,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.048250000000000015,23,F,23.0,F,23.0,F
2,1483,1610612739,685.22,10.32,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.04830555555555552,23,F,23.0,F,23.0,F
2,1484,1610612739,685.18,10.28,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,202684,2544,-83.0,11.0,shooting,2544.0,0,0.5524475524475524,0.0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.04836111111111118,13,C-F,23.0,F,23.0,F
2,1485,1610612739,685.14,10.24,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,202684,2544,-83.0,11.0,shooting,2544.0,0,0.5524475524475524,0.0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.048416666666666684,13,C-F,23.0,F,23.0,F
2,1486,1610612739,685.1,10.2,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,202684,2544,-83.0,11.0,shooting,2544.0,0,0.5524475524475524,0.0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.04847222222222219,13,C-F,23.0,F,23.0,F
2,1487,1610612739,685.06,10.16,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,202684,2544,-83.0,11.0,shooting,2544.0,0,0.5524475524475524,0.0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.04852777777777785,13,C-F,23.0,F,23.0,F
2,1488,1610612739,685.02,10.12,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,202684,2544,-83.0,11.0,shooting,2544.0,0,0.5524475524475524,0.0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.04858333333333336,13,C-F,23.0,F,23.0,F
2,1489,1610612739,684.98,10.07,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,202684,2544,-83.0,11.0,shooting,2544.0,0,0.5524475524475524,0.0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.048638888888888863,13,C-F,23.0,F,23.0,F
2,1490,1610612739,684.94,10.03,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,202684,2544,-83.0,11.0,shooting,2544.0,0,0.5524475524475524,0.0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.04869444444444437,13,C-F,23.0,F,23.0,F
2,1491,1610612739,684.9,9.99,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,202684,2544,-83.0,11.0,shooting,2544.0,0,0.5524475524475524,0.0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.04875000000000003,13,C-F,23.0,F,23.0,F
2,1492,1610612739,684.86,9.95,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,202684,2544,-83.0,11.0,shooting,2544.0,0,0.5524475524475524,0.0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.04880555555555554,13,C-F,23.0,F,23.0,F
2,1493,1610612739,684.82,9.91,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,202684,2544,-83.0,11.0,shooting,2544.0,0,0.5524475524475524,0.0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.04886111111111104,13,C-F,23.0,F,23.0,F
2,1494,1610612739,684.0,10.0,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.05,23,F,23.0,F,23.0,F
2,1495,1610612739,684.0,10.0,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.05,23,F,23.0,F,23.0,F
2,1496,1610612739,684.0,10.0,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.05,23,F,23.0,F,23.0,F
2,1497,1610612739,684.0,10.0,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.05,23,F,23.0,F,23.0,F
2,1498,1610612739,684.0,10.0,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.05,23,F,23.0,F,23.0,F
2,1499,1610612739,684.0,10.0,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.05,23,F,23.0,F,23.0,F
2,1500,1610612739,684.0,10.0,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.05,23,F,23.0,F,23.0,F
2,1501,1610612739,684.0,10.0,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.05,23,F,23.0,F,23.0,F
2,1502,1610612739,684.0,10.0,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.05,23,F,23.0,F,23.0,F
2,1503,1610612739,684.0,10.0,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.05,23,F,23.0,F,23.0,F
2,1504,1610612739,684.0,10.0,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.05,23,F,23.0,F,23.0,F
2,1505,1610612739,684.0,10.0,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.05,23,F,23.0,F,23.0,F
2,1506,1610612739,684.0,10.0,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.05,23,F,23.0,F,23.0,F
2,1507,1610612739,684.0,10.0,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.05,23,F,23.0,F,23.0,F
2,1508,1610612739,684.0,10.0,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.05,23,F,23.0,F,23.0,F
2,1509,1610612739,684.0,10.0,1,21500473,4,MISS James 8' Jump Shot,11:24,0,696,684,2544,2544,-83.0,11.0,shooting,2544.0,0,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.5433255269320844,0.2549019607843137,0.05,23,F,23.0,F,23.0,F
