PossessionId,moment_id,OffenseTeamId,game_clock,shot_clock,quarter,game_id,event_id,EventDescription,EventTime,PossessionStartMarginScore,PossessionStartTime_Seconds,PossessionEndTime_Seconds,ball_handler,Player1Id,SHOT_LOC_X,SHOT_LOC_Y,action,SHOT_PLAYER_ID,Points,2pt_shot_percentage_ball_handler,3pt_shot_percentage_ball_handler,2pt_shot_percentage_player1,3pt_shot_percentage_player1,2pt_shot_percentage_shot_player,3pt_shot_percentage_shot_player,Reward,jersey_number_ball_handler,position_ball_handler,jersey_number_player1,position_player1,jersey_number_shot_player,position_shot_player
4,2772,1610612739,667.43,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.073013888888889,0,F,0,F,,
4,2773,1610612739,667.39,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.0730694444444446,0,F,0,F,,
4,2774,1610612739,667.35,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.073125,0,F,0,F,,
4,2775,1610612739,667.31,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.0731805555555556,0,F,0,F,,
4,2776,1610612739,667.27,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.073236111111111,0,F,0,F,,
4,2777,1610612739,667.23,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.0732916666666665,0,F,0,F,,
4,2778,1610612739,667.19,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.073347222222222,0,F,0,F,,
4,2779,1610612739,667.15,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.073402777777778,0,F,0,F,,
4,2780,1610612739,667.11,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.0734583333333334,0,F,0,F,,
4,2781,1610612739,667.07,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.073513888888889,0,F,0,F,,
4,2782,1610612739,667.03,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.0735694444444444,0,F,0,F,,
4,2783,1610612739,666.99,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.073625,0,F,0,F,,
4,2784,1610612739,666.95,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.0736805555555553,0,F,0,F,,
4,2785,1610612739,666.91,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.0737361111111112,0,F,0,F,,
4,2786,1610612739,666.87,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.0737916666666667,0,F,0,F,,
4,2787,1610612739,666.83,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.073847222222222,0,F,0,F,,
4,2788,1610612739,666.79,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.0739027777777777,0,F,0,F,,
4,2789,1610612739,666.75,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.073958333333333,0,F,0,F,,
4,2790,1610612739,666.71,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.074013888888889,0,F,0,F,,
4,2791,1610612739,666.67,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.0740694444444445,0,F,0,F,,
4,2792,1610612739,666.63,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.074125,0,F,0,F,,
4,2793,1610612739,666.59,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.0741805555555555,0,F,0,F,,
4,2794,1610612739,666.55,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.0742361111111114,0,F,0,F,,
4,2795,1610612739,666.51,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.074291666666667,0,F,0,F,,
4,2796,1610612739,666.47,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.0743472222222223,0,F,0,F,,
4,2797,1610612739,666.43,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.074402777777778,0,F,0,F,,
4,2798,1610612739,666.39,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.0744583333333333,0,F,0,F,,
4,2799,1610612739,666.35,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.0745138888888888,0,F,0,F,,
4,2800,1610612739,666.31,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.0745694444444447,0,F,0,F,,
4,2801,1610612739,666.27,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.074625,0,F,0,F,,
4,2802,1610612739,666.23,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.0746805555555556,0,F,0,F,,
4,2803,1610612739,666.19,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.074736111111111,0,F,0,F,,
4,2804,1610612739,666.15,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.0747916666666666,0,F,0,F,,
4,2805,1610612739,666.11,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.074847222222222,0,F,0,F,,
4,2806,1610612739,666.07,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.0749027777777775,0,F,0,F,,
4,2807,1610612739,666.03,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,,,dribble,,2,0.44,0.3809523809523809,0.44,0.3809523809523809,,,2.0749583333333335,0,F,0,F,,
4,2808,1610612739,665.99,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,35.0,149.0,shooting,201567.0,2,0.44,0.3809523809523809,0.44,0.3809523809523809,0.44,0.3809523809523809,2.075013888888889,0,F,0,F,0.0,F
4,2809,1610612739,665.95,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,35.0,149.0,shooting,201567.0,2,0.44,0.3809523809523809,0.44,0.3809523809523809,0.44,0.3809523809523809,2.0750694444444444,0,F,0,F,0.0,F
4,2810,1610612739,665.91,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,35.0,149.0,shooting,201567.0,2,0.44,0.3809523809523809,0.44,0.3809523809523809,0.44,0.3809523809523809,2.075125,0,F,0,F,0.0,F
4,2811,1610612739,665.87,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,35.0,149.0,shooting,201567.0,2,0.44,0.3809523809523809,0.44,0.3809523809523809,0.44,0.3809523809523809,2.0751805555555554,0,F,0,F,0.0,F
4,2812,1610612739,665.83,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,35.0,149.0,shooting,201567.0,2,0.44,0.3809523809523809,0.44,0.3809523809523809,0.44,0.3809523809523809,2.075236111111111,0,F,0,F,0.0,F
